player_name,team,role,match_date,opponent,venue,fantasy_points
Mayank Markande,KKR,BOWL,2024-05-10,DC,Narendra Modi Stadium,20.5065555933427
Mayank Markande,KKR,BOWL,2024-03-17,MI,Narendra Modi Stadium,14.409848943010072
Mayank Markande,KKR,BOWL,2024-04-15,RCB,Eden Gardens,49.167341835277185
Mayank Markande,KKR,BOWL,2023-04-25,SRH,Punjab Cricket Association Stadium,51.94060474527252
Mayank Markande,KKR,BOWL,2024-04-19,CSK,Rajiv Gandhi International Stadium,18.81475641815255
Mayank Markande,KKR,BOWL,2024-03-29,GT,Sawai Mansingh Stadium,19.30423445213975
Mayank Markande,KKR,BOWL,2023-04-12,DC,Arun Jaitley Stadium,30.774463961233934
Chetan Sakariya,KKR,BOWL,2024-03-30,RCB,Arun Jaitley Stadium,35.112948071509095
Chetan Sakariya,KKR,BOWL,2024-05-24,SRH,Sawai Mansingh Stadium,35.352720113107516
Chetan Sakariya,KKR,BOWL,2023-05-11,RR,M. A. Chidambaram Stadium,34.2237711171434
Chetan Sakariya,KKR,BOWL,2023-04-25,LSG,M. A. Chidambaram Stadium,40.30182048260207
Chetan Sakariya,KKR,BOWL,2023-04-02,RCB,M. Chinnaswamy Stadium,31.480624163292255
Chetan Sakariya,KKR,BOWL,2024-03-07,DC,Arun Jaitley Stadium,35.121489295160266
Chetan Sakariya,KKR,BOWL,2024-03-10,LSG,M. Chinnaswamy Stadium,38.184970845247726
Chetan Sakariya,KKR,BOWL,2024-03-13,DC,Punjab Cricket Association Stadium,28.48226186994828
Chetan Sakariya,KKR,BOWL,2024-03-12,DC,Sawai Mansingh Stadium,20.02974145303344
Chetan Sakariya,KKR,BOWL,2024-03-06,RR,Rajiv Gandhi International Stadium,23.219936912127192
Chetan Sakariya,KKR,BOWL,2024-04-18,PBKS,Arun Jaitley Stadium,14.784284231934777
Chetan Sakariya,KKR,BOWL,2023-05-14,SRH,Wankhede Stadium,34.33816996555702
Chetan Sakariya,KKR,BOWL,2023-05-31,MI,Sawai Mansingh Stadium,30.230727714454034
Chetan Sakariya,KKR,BOWL,2024-03-28,RCB,Sawai Mansingh Stadium,25.6468752410565
Chetan Sakariya,KKR,BOWL,2023-05-25,GT,Narendra Modi Stadium,17.059060623981818
Chetan Sakariya,KKR,BOWL,2023-04-25,DC,M. Chinnaswamy Stadium,42.35457667907199
Chetan Sakariya,KKR,BOWL,2024-03-27,RCB,Narendra Modi Stadium,23.763550515349955
Chetan Sakariya,KKR,BOWL,2024-05-03,RR,Wankhede Stadium,23.910816734453302
Chetan Sakariya,KKR,BOWL,2024-04-20,SRH,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32.43128811093361
Chetan Sakariya,KKR,BOWL,2023-04-14,PBKS,Wankhede Stadium,22.573144245210617
Chetan Sakariya,KKR,BOWL,2023-04-27,RCB,M. Chinnaswamy Stadium,59.29910442458457
Chetan Sakariya,KKR,BOWL,2024-04-22,MI,Arun Jaitley Stadium,37.83421307158467
Rahmanullah Gurbaz,KKR,WK,2024-04-17,MI,Sawai Mansingh Stadium,33.83979511530555
Rahmanullah Gurbaz,KKR,WK,2024-05-27,LSG,Narendra Modi Stadium,42.925554248885405
Rahmanullah Gurbaz,KKR,WK,2024-03-17,CSK,M. Chinnaswamy Stadium,36.23695167925434
Rahmanullah Gurbaz,KKR,WK,2024-04-02,GT,Punjab Cricket Association Stadium,21.453057397847022
Rahmanullah Gurbaz,KKR,WK,2024-03-31,RR,Rajiv Gandhi International Stadium,29.082146209961927
Rahmanullah Gurbaz,KKR,WK,2024-05-08,MI,Sawai Mansingh Stadium,24.2969927345137
Rahmanullah Gurbaz,KKR,WK,2024-05-21,CSK,M. Chinnaswamy Stadium,35.47112060083807
Rahmanullah Gurbaz,KKR,WK,2024-03-30,SRH,Arun Jaitley Stadium,36.570966227940154
Rahmanullah Gurbaz,KKR,WK,2024-03-15,CSK,Sawai Mansingh Stadium,26.326562168525253
Rahmanullah Gurbaz,KKR,WK,2024-04-26,RCB,Punjab Cricket Association Stadium,25.741292568218572
Rahmanullah Gurbaz,KKR,WK,2024-03-23,DC,Arun Jaitley Stadium,20.233807966489433
Rahmanullah Gurbaz,KKR,WK,2024-05-27,RCB,Sawai Mansingh Stadium,25.676999041026388
Rahmanullah Gurbaz,KKR,WK,2024-03-21,PBKS,M. A. Chidambaram Stadium,30.858718725216114
Rahmanullah Gurbaz,KKR,WK,2024-05-04,RR,Wankhede Stadium,25.16533494152285
Rahmanullah Gurbaz,KKR,WK,2023-05-13,GT,Punjab Cricket Association Stadium,20.869651765979103
Rahmanullah Gurbaz,KKR,WK,2024-04-20,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,62.276426564387265
Rahmanullah Gurbaz,KKR,WK,2024-05-22,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,40.246151665814246
Rahmanullah Gurbaz,KKR,WK,2023-04-23,RCB,Arun Jaitley Stadium,32.402051195254906
Rahmanullah Gurbaz,KKR,WK,2023-05-17,MI,Wankhede Stadium,51.96932838979273
Rahmanullah Gurbaz,KKR,WK,2023-05-09,CSK,M. A. Chidambaram Stadium,49.1226023309897
Rahmanullah Gurbaz,KKR,WK,2023-03-31,RR,Punjab Cricket Association Stadium,29.593084331890363
Rahmanullah Gurbaz,KKR,WK,2024-03-12,GT,Wankhede Stadium,37.18218001382727
Rahmanullah Gurbaz,KKR,WK,2024-05-05,GT,M. Chinnaswamy Stadium,48.32268729846778
Rahmanullah Gurbaz,KKR,WK,2024-04-09,LSG,Narendra Modi Stadium,18.477633836470346
Rahmanullah Gurbaz,KKR,WK,2023-04-24,CSK,M. Chinnaswamy Stadium,72.7699000456387
Spencer Johnson,KKR,BOWL,2024-04-02,DC,Sawai Mansingh Stadium,38.65439747442542
Spencer Johnson,KKR,BOWL,2023-04-13,DC,Sawai Mansingh Stadium,20.27127487403862
Spencer Johnson,KKR,BOWL,2024-04-20,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,18.95999705849152
Spencer Johnson,KKR,BOWL,2024-05-23,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30.248827199733967
Spencer Johnson,KKR,BOWL,2024-05-23,PBKS,Sawai Mansingh Stadium,20.884676333049285
Spencer Johnson,KKR,BOWL,2024-03-15,PBKS,Narendra Modi Stadium,22.775759618052973
Spencer Johnson,KKR,BOWL,2023-05-11,MI,Arun Jaitley Stadium,20.795613949883847
Spencer Johnson,KKR,BOWL,2024-04-01,SRH,Narendra Modi Stadium,30.546076209384765
Spencer Johnson,KKR,BOWL,2023-04-22,RR,Arun Jaitley Stadium,26.07108285446305
Spencer Johnson,KKR,BOWL,2023-05-01,LSG,Eden Gardens,47.50376522981861
Spencer Johnson,KKR,BOWL,2024-04-23,SRH,M. Chinnaswamy Stadium,23.065439974027743
Spencer Johnson,KKR,BOWL,2023-05-10,DC,Wankhede Stadium,17.619086559380666
Spencer Johnson,KKR,BOWL,2023-05-29,RCB,Narendra Modi Stadium,22.93439765070833
Spencer Johnson,KKR,BOWL,2024-05-13,RCB,M. Chinnaswamy Stadium,22.52916199575836
Spencer Johnson,KKR,BOWL,2023-05-07,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,21.331830755721057
Spencer Johnson,KKR,BOWL,2024-05-25,RR,Eden Gardens,44.56883456118329
Spencer Johnson,KKR,BOWL,2024-03-14,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,28.14790949441553
Spencer Johnson,KKR,BOWL,2024-05-01,LSG,Sawai Mansingh Stadium,43.84081312949738
Spencer Johnson,KKR,BOWL,2024-05-24,PBKS,M. A. Chidambaram Stadium,36.03636543202929
Spencer Johnson,KKR,BOWL,2024-05-28,RCB,Rajiv Gandhi International Stadium,12.694724029364936
Spencer Johnson,KKR,BOWL,2023-05-27,SRH,Rajiv Gandhi International Stadium,46.76628532153325
Spencer Johnson,KKR,BOWL,2024-03-08,RR,Punjab Cricket Association Stadium,27.886175830385653
Spencer Johnson,KKR,BOWL,2024-03-04,PBKS,M. Chinnaswamy Stadium,43.454908771615074
Varun Chakravarthy,KKR,BOWL,2023-04-12,LSG,Punjab Cricket Association Stadium,56.66860224949448
Varun Chakravarthy,KKR,BOWL,2024-03-05,SRH,Rajiv Gandhi International Stadium,73.55637391198206
Varun Chakravarthy,KKR,BOWL,2024-04-06,SRH,M. Chinnaswamy Stadium,55.55928198568337
Varun Chakravarthy,KKR,BOWL,2024-03-22,MI,Sawai Mansingh Stadium,32.530544583665254
Varun Chakravarthy,KKR,BOWL,2024-04-22,DC,Wankhede Stadium,68.3308490782821
Varun Chakravarthy,KKR,BOWL,2024-04-26,CSK,M. Chinnaswamy Stadium,38.30577827309798
Varun Chakravarthy,KKR,BOWL,2024-04-21,RCB,M. A. Chidambaram Stadium,54.06988841044719
Varun Chakravarthy,KKR,BOWL,2023-04-22,RCB,Rajiv Gandhi International Stadium,61.43165047989142
Varun Chakravarthy,KKR,BOWL,2023-05-14,MI,Wankhede Stadium,73.69369159185091
Varun Chakravarthy,KKR,BOWL,2024-05-18,LSG,Wankhede Stadium,52.66008289344907
Varun Chakravarthy,KKR,BOWL,2024-04-13,PBKS,Narendra Modi Stadium,75.14396562827964
Varun Chakravarthy,KKR,BOWL,2023-04-18,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,63.22892846911209
Varun Chakravarthy,KKR,BOWL,2024-05-26,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,33.47585159080249
Varun Chakravarthy,KKR,BOWL,2024-04-11,CSK,Eden Gardens,24.63381271462596
Varun Chakravarthy,KKR,BOWL,2023-04-13,MI,M. Chinnaswamy Stadium,24.575680314382808
Varun Chakravarthy,KKR,BOWL,2023-04-02,CSK,Punjab Cricket Association Stadium,57.43821578145982
Varun Chakravarthy,KKR,BOWL,2024-05-08,DC,M. Chinnaswamy Stadium,29.82340976300661
Varun Chakravarthy,KKR,BOWL,2024-04-04,RCB,M. Chinnaswamy Stadium,65.83625931218599
Varun Chakravarthy,KKR,BOWL,2024-04-28,CSK,Rajiv Gandhi International Stadium,54.01119420873721
Varun Chakravarthy,KKR,BOWL,2023-05-02,MI,Sawai Mansingh Stadium,65.42284056700701
Varun Chakravarthy,KKR,BOWL,2024-05-08,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,71.95915420027724
Varun Chakravarthy,KKR,BOWL,2023-05-14,MI,M. A. Chidambaram Stadium,51.477456845396425
Varun Chakravarthy,KKR,BOWL,2024-05-23,LSG,Punjab Cricket Association Stadium,86.73379887326429
Varun Chakravarthy,KKR,BOWL,2024-04-29,MI,Punjab Cricket Association Stadium,73.43971646183945
Varun Chakravarthy,KKR,BOWL,2024-03-25,GT,Sawai Mansingh Stadium,36.45733372107264
Varun Chakravarthy,KKR,BOWL,2024-05-25,DC,Narendra Modi Stadium,90.16430045589104
Varun Chakravarthy,KKR,BOWL,2024-04-19,PBKS,Sawai Mansingh Stadium,33.69996050148832
Varun Chakravarthy,KKR,BOWL,2024-04-11,PBKS,Narendra Modi Stadium,45.666027843209605
Anrich Nortje,KKR,BOWL,2024-03-02,LSG,M. A. Chidambaram Stadium,15.859754556327836
Anrich Nortje,KKR,BOWL,2023-05-07,RCB,Arun Jaitley Stadium,24.88443466095734
Anrich Nortje,KKR,BOWL,2023-05-22,CSK,Eden Gardens,45.5334244409494
Anrich Nortje,KKR,BOWL,2024-03-26,LSG,M. A. Chidambaram Stadium,53.32872778151015
Anrich Nortje,KKR,BOWL,2024-05-28,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,39.8965001545409
Anrich Nortje,KKR,BOWL,2024-03-12,LSG,Narendra Modi Stadium,52.9729590557335
Anrich Nortje,KKR,BOWL,2023-05-21,LSG,Punjab Cricket Association Stadium,61.127393463723
Anrich Nortje,KKR,BOWL,2024-05-24,SRH,Rajiv Gandhi International Stadium,24.550277114610765
Anrich Nortje,KKR,BOWL,2023-04-06,SRH,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,38.04512657008934
Anrich Nortje,KKR,BOWL,2024-04-15,CSK,Punjab Cricket Association Stadium,47.48113205847908
Anrich Nortje,KKR,BOWL,2024-04-01,PBKS,Arun Jaitley Stadium,51.28903572701522
Anrich Nortje,KKR,BOWL,2023-04-13,MI,Arun Jaitley Stadium,22.669016546902117
Anrich Nortje,KKR,BOWL,2024-05-05,PBKS,Sawai Mansingh Stadium,52.564223867782815
Anrich Nortje,KKR,BOWL,2024-04-19,RCB,M. Chinnaswamy Stadium,35.4475953680595
Anrich Nortje,KKR,BOWL,2024-05-17,MI,Arun Jaitley Stadium,49.240518425454155
Anrich Nortje,KKR,BOWL,2024-03-29,MI,Arun Jaitley Stadium,48.08178593984964
Anrich Nortje,KKR,BOWL,2024-03-30,CSK,Arun Jaitley Stadium,49.58615730294486
Anrich Nortje,KKR,BOWL,2024-05-13,RR,Eden Gardens,56.145936067667144
Anrich Nortje,KKR,BOWL,2023-05-13,CSK,Wankhede Stadium,50.441690283420435
Anrich Nortje,KKR,BOWL,2023-05-07,PBKS,Narendra Modi Stadium,41.858855170266686
Anrich Nortje,KKR,BOWL,2023-05-29,CSK,Punjab Cricket Association Stadium,37.701021092650926
Anrich Nortje,KKR,BOWL,2024-03-13,CSK,Wankhede Stadium,55.57681848599419
Anrich Nortje,KKR,BOWL,2024-04-21,CSK,Punjab Cricket Association Stadium,19.783120519749843
Anrich Nortje,KKR,BOWL,2023-05-02,RCB,M. A. Chidambaram Stadium,53.72075394741168
Anrich Nortje,KKR,BOWL,2024-05-17,RR,Wankhede Stadium,37.82546746182867
Anrich Nortje,KKR,BOWL,2023-04-16,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,52.25800215958536
Anukul Sudhakar Roy,KKR,AR,2023-04-07,SRH,Sawai Mansingh Stadium,69.75072816051052
Anukul Sudhakar Roy,KKR,AR,2024-05-12,PBKS,M. Chinnaswamy Stadium,42.18727114971923
Anukul Sudhakar Roy,KKR,AR,2023-05-04,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6.930294737854559
Anukul Sudhakar Roy,KKR,AR,2024-04-09,PBKS,Wankhede Stadium,27.743464002026712
Anukul Sudhakar Roy,KKR,AR,2023-04-06,RR,Arun Jaitley Stadium,20.69561894665583
Anukul Sudhakar Roy,KKR,AR,2023-04-07,RR,Rajiv Gandhi International Stadium,71.52518451223536
Anukul Sudhakar Roy,KKR,AR,2024-04-05,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,55.65730329723415
Anukul Sudhakar Roy,KKR,AR,2024-04-06,DC,Rajiv Gandhi International Stadium,41.243202343518696
Anukul Sudhakar Roy,KKR,AR,2023-05-15,PBKS,Narendra Modi Stadium,34.02378937583448
Anukul Sudhakar Roy,KKR,AR,2023-05-01,SRH,Arun Jaitley Stadium,19.01619250623034
Anukul Sudhakar Roy,KKR,AR,2024-05-05,SRH,Rajiv Gandhi International Stadium,27.14558970561315
Anukul Sudhakar Roy,KKR,AR,2024-03-19,RR,Sawai Mansingh Stadium,39.1151518698645
Anukul Sudhakar Roy,KKR,AR,2024-03-12,CSK,M. Chinnaswamy Stadium,43.24541126844633
Anukul Sudhakar Roy,KKR,AR,2024-03-02,SRH,Punjab Cricket Association Stadium,44.60066476550291
Anukul Sudhakar Roy,KKR,AR,2024-05-22,MI,Punjab Cricket Association Stadium,42.06822191337617
Anukul Sudhakar Roy,KKR,AR,2023-05-16,RR,M. A. Chidambaram Stadium,20.43231371576338
Anukul Sudhakar Roy,KKR,AR,2024-03-15,RR,Wankhede Stadium,37.31475439826614
Anukul Sudhakar Roy,KKR,AR,2023-05-22,MI,M. Chinnaswamy Stadium,9.907618640131028
Anukul Sudhakar Roy,KKR,AR,2024-05-03,CSK,Arun Jaitley Stadium,36.18998411733454
Anukul Sudhakar Roy,KKR,AR,2024-04-22,RCB,Wankhede Stadium,60.20060905838966
Anukul Sudhakar Roy,KKR,AR,2024-05-02,RCB,Wankhede Stadium,14.394647104584468
Anukul Sudhakar Roy,KKR,AR,2023-04-23,CSK,Arun Jaitley Stadium,40.810847531944525
Ramandeep Singh,KKR,AR,2023-05-16,SRH,Narendra Modi Stadium,44.0243232385447
Ramandeep Singh,KKR,AR,2023-04-04,MI,Eden Gardens,55.93915076561973
Ramandeep Singh,KKR,AR,2024-04-21,LSG,Rajiv Gandhi International Stadium,59.497633495974554
Ramandeep Singh,KKR,AR,2024-04-08,GT,M. Chinnaswamy Stadium,38.720818097561995
Ramandeep Singh,KKR,AR,2023-05-09,DC,M. Chinnaswamy Stadium,17.308935847006403
Ramandeep Singh,KKR,AR,2023-04-03,GT,Eden Gardens,76.6240150385547
Ramandeep Singh,KKR,AR,2024-03-16,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14.844809769957186
Ramandeep Singh,KKR,AR,2023-05-14,MI,Eden Gardens,27.57946945483146
Ramandeep Singh,KKR,AR,2024-03-24,MI,Sawai Mansingh Stadium,37.380821350754616
Ramandeep Singh,KKR,AR,2023-04-22,RR,Rajiv Gandhi International Stadium,24.49396388706555
Ramandeep Singh,KKR,AR,2024-04-14,RR,M. Chinnaswamy Stadium,8.084551598243769
Ramandeep Singh,KKR,AR,2024-04-08,SRH,Wankhede Stadium,44.40322192790826
Ramandeep Singh,KKR,AR,2024-04-17,LSG,Wankhede Stadium,50.990444856333994
Ramandeep Singh,KKR,AR,2023-05-17,SRH,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,86.00791674771484
Ramandeep Singh,KKR,AR,2023-04-07,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.672292339097282
Ramandeep Singh,KKR,AR,2024-04-02,DC,Narendra Modi Stadium,35.61418570641276
Ramandeep Singh,KKR,AR,2024-04-25,GT,M. A. Chidambaram Stadium,55.300725550385195
Ramandeep Singh,KKR,AR,2024-04-03,MI,Wankhede Stadium,57.78537062368903
Ramandeep Singh,KKR,AR,2024-03-21,RR,M. Chinnaswamy Stadium,8.17181304404235
Ramandeep Singh,KKR,AR,2024-03-17,GT,Punjab Cricket Association Stadium,29.741934872501123
Ramandeep Singh,KKR,AR,2023-05-05,RR,M. A. Chidambaram Stadium,32.952239252226875
Ramandeep Singh,KKR,AR,2024-03-15,RR,Narendra Modi Stadium,44.04557777365428
Ramandeep Singh,KKR,AR,2024-05-09,SRH,Arun Jaitley Stadium,57.95216542506961
Ramandeep Singh,KKR,AR,2024-03-22,LSG,Eden Gardens,91.32112487453165
Ramandeep Singh,KKR,AR,2024-03-14,PBKS,Narendra Modi Stadium,7.365124646908875
Rovman Powell,KKR,BAT,2023-04-02,GT,Eden Gardens,4.059854161790033
Rovman Powell,KKR,BAT,2023-04-16,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,41.86995357603382
Rovman Powell,KKR,BAT,2023-05-06,LSG,M. A. Chidambaram Stadium,31.652531125702808
Rovman Powell,KKR,BAT,2024-04-03,PBKS,Wankhede Stadium,5.233927231268973
Rovman Powell,KKR,BAT,2023-04-30,GT,Sawai Mansingh Stadium,34.78577193459701
Rovman Powell,KKR,BAT,2024-04-25,SRH,Punjab Cricket Association Stadium,46.668846651837896
Rovman Powell,KKR,BAT,2024-04-12,CSK,M. Chinnaswamy Stadium,4.636863433562691
Rovman Powell,KKR,BAT,2024-04-12,MI,Punjab Cricket Association Stadium,37.55573936527255
Rovman Powell,KKR,BAT,2023-05-27,PBKS,Wankhede Stadium,19.651291488708612
Rovman Powell,KKR,BAT,2024-03-08,GT,Eden Gardens,5.969917800185961
Rovman Powell,KKR,BAT,2024-05-27,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30.538867516770587
Rovman Powell,KKR,BAT,2024-03-09,RCB,Arun Jaitley Stadium,42.394237438751794
Rovman Powell,KKR,BAT,2023-05-31,PBKS,Punjab Cricket Association Stadium,53.55265010012712
Rovman Powell,KKR,BAT,2023-05-12,LSG,Arun Jaitley Stadium,37.44587425668652
Rovman Powell,KKR,BAT,2023-04-28,MI,Wankhede Stadium,5.064128782292027
Rovman Powell,KKR,BAT,2023-04-08,GT,Rajiv Gandhi International Stadium,37.372422751629635
Rovman Powell,KKR,BAT,2024-04-19,DC,Arun Jaitley Stadium,20.932748334491222
Rovman Powell,KKR,BAT,2024-04-21,GT,Sawai Mansingh Stadium,49.846854241966696
Rovman Powell,KKR,BAT,2024-03-16,LSG,Arun Jaitley Stadium,36.02051054767372
Rovman Powell,KKR,BAT,2024-03-13,RR,M. Chinnaswamy Stadium,10.419379210964612
Rovman Powell,KKR,BAT,2023-05-13,GT,Arun Jaitley Stadium,60.76142139317581
Rovman Powell,KKR,BAT,2023-04-11,MI,Wankhede Stadium,40.22230815043973
Rovman Powell,KKR,BAT,2024-03-04,LSG,M. Chinnaswamy Stadium,31.19932700855911
Rovman Powell,KKR,BAT,2023-05-23,MI,M. A. Chidambaram Stadium,47.696288176139724
Rinku Singh,KKR,BAT,2024-05-18,MI,M. A. Chidambaram Stadium,55.453548586718505
Rinku Singh,KKR,BAT,2023-05-08,GT,M. A. Chidambaram Stadium,36.65515310396946
Rinku Singh,KKR,BAT,2024-03-25,SRH,Eden Gardens,42.11947132612582
Rinku Singh,KKR,BAT,2024-05-03,SRH,M. A. Chidambaram Stadium,27.01327337273165
Rinku Singh,KKR,BAT,2023-05-05,SRH,Sawai Mansingh Stadium,37.95597986249721
Rinku Singh,KKR,BAT,2023-04-18,MI,M. Chinnaswamy Stadium,57.32972897518099
Rinku Singh,KKR,BAT,2024-05-23,RR,Wankhede Stadium,49.582152582264186
Rinku Singh,KKR,BAT,2023-04-25,DC,M. Chinnaswamy Stadium,35.319167187316765
Rinku Singh,KKR,BAT,2023-05-18,GT,Wankhede Stadium,37.22436417161335
Rinku Singh,KKR,BAT,2024-04-17,RCB,Narendra Modi Stadium,52.07703195470181
Rinku Singh,KKR,BAT,2024-04-21,DC,Arun Jaitley Stadium,41.71335026067531
Rinku Singh,KKR,BAT,2024-03-12,MI,M. Chinnaswamy Stadium,22.836788475849854
Rinku Singh,KKR,BAT,2024-03-24,MI,Arun Jaitley Stadium,50.752222373837576
Rinku Singh,KKR,BAT,2024-05-12,PBKS,Punjab Cricket Association Stadium,54.08887775845311
Rinku Singh,KKR,BAT,2024-05-25,MI,M. Chinnaswamy Stadium,76.17252511709742
Rinku Singh,KKR,BAT,2024-03-06,SRH,Rajiv Gandhi International Stadium,44.67146709744172
Rinku Singh,KKR,BAT,2024-03-16,SRH,Eden Gardens,60.73446816909275
Rinku Singh,KKR,BAT,2024-05-11,MI,Arun Jaitley Stadium,60.38317153559172
Rinku Singh,KKR,BAT,2024-05-20,PBKS,Narendra Modi Stadium,35.94872415925891
Rinku Singh,KKR,BAT,2024-03-18,MI,M. A. Chidambaram Stadium,28.99976850390076
Rinku Singh,KKR,BAT,2024-03-03,LSG,M. Chinnaswamy Stadium,35.544008527411066
Rinku Singh,KKR,BAT,2024-04-04,GT,M. A. Chidambaram Stadium,40.69964890862909
Rinku Singh,KKR,BAT,2023-04-21,LSG,Wankhede Stadium,40.77331971207064
Rinku Singh,KKR,BAT,2024-04-23,GT,Arun Jaitley Stadium,35.45803225916242
Rinku Singh,KKR,BAT,2024-03-07,CSK,Eden Gardens,39.332075785606484
Venkatesh Iyer,KKR,BAT,2023-05-17,SRH,Narendra Modi Stadium,37.40788587108015
Venkatesh Iyer,KKR,BAT,2023-05-06,DC,M. Chinnaswamy Stadium,37.24304246725104
Venkatesh Iyer,KKR,BAT,2023-05-27,DC,Punjab Cricket Association Stadium,36.1963821617107
Venkatesh Iyer,KKR,BAT,2024-03-27,SRH,Rajiv Gandhi International Stadium,47.364401744157874
Venkatesh Iyer,KKR,BAT,2024-03-03,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,46.9135496745233
Venkatesh Iyer,KKR,BAT,2023-04-11,DC,Eden Gardens,62.79266685121665
Venkatesh Iyer,KKR,BAT,2023-04-18,PBKS,M. Chinnaswamy Stadium,38.88824482784359
Venkatesh Iyer,KKR,BAT,2024-04-14,LSG,Sawai Mansingh Stadium,53.634150908249964
Venkatesh Iyer,KKR,BAT,2024-04-19,CSK,Narendra Modi Stadium,55.59007296760355
Venkatesh Iyer,KKR,BAT,2024-05-27,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,44.489976441696584
Venkatesh Iyer,KKR,BAT,2023-05-25,DC,M. Chinnaswamy Stadium,27.46756226476962
Venkatesh Iyer,KKR,BAT,2023-04-20,GT,Rajiv Gandhi International Stadium,46.73389383566274
Venkatesh Iyer,KKR,BAT,2024-05-17,DC,Sawai Mansingh Stadium,38.45467886039384
Venkatesh Iyer,KKR,BAT,2024-03-11,MI,M. Chinnaswamy Stadium,52.28569240167622
Venkatesh Iyer,KKR,BAT,2024-05-02,PBKS,Arun Jaitley Stadium,64.4528697546961
Venkatesh Iyer,KKR,BAT,2023-04-01,MI,Eden Gardens,41.69080020291269
Venkatesh Iyer,KKR,BAT,2023-04-03,RR,Arun Jaitley Stadium,73.53955483083156
Venkatesh Iyer,KKR,BAT,2024-03-08,MI,M. Chinnaswamy Stadium,39.24788809927037
Venkatesh Iyer,KKR,BAT,2024-04-03,CSK,Sawai Mansingh Stadium,29.735749507668835
Venkatesh Iyer,KKR,BAT,2023-05-01,LSG,M. Chinnaswamy Stadium,50.26986442828924
Venkatesh Iyer,KKR,BAT,2023-03-31,RCB,Arun Jaitley Stadium,74.18234802334568
Venkatesh Iyer,KKR,BAT,2024-03-28,RCB,Rajiv Gandhi International Stadium,31.126227379588666
Venkatesh Iyer,KKR,BAT,2024-05-06,SRH,Narendra Modi Stadium,32.865699867009056
Venkatesh Iyer,KKR,BAT,2024-03-22,DC,Sawai Mansingh Stadium,44.841548239904355
Venkatesh Iyer,KKR,BAT,2023-04-28,LSG,M. A. Chidambaram Stadium,31.224430649739308
Venkatesh Iyer,KKR,BAT,2024-04-16,RCB,Punjab Cricket Association Stadium,47.332348719569936
Moeen Ali,KKR,AR,2024-05-07,GT,Sawai Mansingh Stadium,29.773107175344656
Moeen Ali,KKR,AR,2024-04-09,CSK,Rajiv Gandhi International Stadium,28.213017615995668
Moeen Ali,KKR,AR,2023-05-27,CSK,Narendra Modi Stadium,59.161019990674774
Moeen Ali,KKR,AR,2024-05-17,PBKS,Wankhede Stadium,22.833485286880027
Moeen Ali,KKR,AR,2024-04-10,CSK,Punjab Cricket Association Stadium,41.58239615091776
Moeen Ali,KKR,AR,2023-04-25,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,21.397526796203152
Moeen Ali,KKR,AR,2024-04-26,GT,M. Chinnaswamy Stadium,11.056413679147632
Moeen Ali,KKR,AR,2023-04-28,SRH,Narendra Modi Stadium,23.911156881578677
Moeen Ali,KKR,AR,2024-03-23,CSK,Arun Jaitley Stadium,31.862853025615607
Moeen Ali,KKR,AR,2023-05-05,LSG,Punjab Cricket Association Stadium,42.95938917711666
Moeen Ali,KKR,AR,2024-05-20,CSK,Sawai Mansingh Stadium,25.37072296476135
Moeen Ali,KKR,AR,2024-04-08,PBKS,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25.884160345804663
Moeen Ali,KKR,AR,2024-04-18,GT,Sawai Mansingh Stadium,21.27354078222878
Moeen Ali,KKR,AR,2024-03-13,LSG,Eden Gardens,37.04112580692592
